3.8810544,2.8098414,2.619985,2.603728,2.7842822,2.1051772,2.2429767,2.1353083,2.2209074,1.8974258,2.1927524,2.049331,1.9553301,2.457729,1.9495612,1.9163938,1.9941477,1.8068494,1.8616091,1.8857954,1.7358923,1.8262589,1.9870718,1.9105464,1.8940746,2.178128,1.8354732,1.8177955,2.0336003,2.0234008,2.175353,1.7594504,1.900273,1.8010659,1.7227165,1.6114578,1.8588959,1.7856498,1.7658402,1.9076549,1.9074006,1.7591386,1.8280164,1.7065554,2.0220227,1.8603666,1.7579055,1.6490718,1.6435779,1.5458382,1.8324283,1.6387402,1.604884,1.6222032,1.5752137,1.727118,1.6168422,1.7231143,1.7581649,1.8932748,1.5651404,1.633271,1.5015913,1.5215788,1.7148054,1.6782365,1.6507664,1.7221949,1.534559,1.6453652,1.4640148,1.4209518,1.8783789,1.6779377,1.7757322,1.715937,1.55026,1.6084723,1.832731,1.5822196,1.4745768,1.6153136,1.5094342,1.2320099,1.4567431,1.7209331,1.4754831,1.7030572,1.7786652,1.3988028,1.4589117,1.8703054,1.3379681,1.5924919,1.3762081,1.5621421,1.5833731,1.5028545,1.6031902,1.5685794,1.4171383,1.227944,1.500493,1.6183262,1.2584295,1.5186583,1.3157187,1.7236326,1.3034847,1.3488634,1.3917013,1.592038,1.5634009,1.3623041,1.4059926,1.5060556,1.3192893,1.5945096,1.3789221,1.3745683,1.1551241,1.2635876,1.228369,1.2595688,1.4114856,1.400072,1.2353504,1.4259541,1.2978659,1.6789677,1.5246514,1.1364297,1.4383135,1.450212,1.0759311,1.1465691,1.4060384,1.1696647,1.1198707,1.1708337,1.128934,1.2495463,1.2723112,1.1041778,1.354976,1.2520989,1.2855066,1.2500932,1.0659634,1.1549233,1.3259659,1.2451344,1.2115065,1.239731,0.8417974,1.1503445,1.3927401,0.9976909,0.9895949,1.0938152,1.1879797,1.1858315,1.3427473,1.0309104,1.2875164,1.2752477,1.0822403,1.0289884,0.9135007,0.9255071,0.95726484,1.0712024,1.246667,0.95469797,0.9481795,1.0317159,0.65757614,0.9564375,1.0737677,1.1324724,1.1401249,0.9127006,1.02173,0.9258204,0.99640334,1.1404161,0.98653346,0.90169966,1.1534297,0.9062552,1.0228984,0.9876417,0.9236761,0.77616274,0.9104369,0.89303046,0.8689328,0.8941875,0.8345621,1.0398817
0,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990
